Goal,X,Y,C,Distance,Angle
0,24.0,29,21.0,28.65942253430798,0.224459267479834
0,33.0,51,1.0,34.656096144834315,0.2104022707533883
0,13.0,36,14.0,16.40525830336115,0.372468920683269
1,15.0,34,16.0,18.873857581321314,0.3244111338463662
0,11.0,42,8.0,12.66658991204815,0.5218037806113346
0,14.0,34,16.0,18.006943105369107,0.33324589215754935
0,21.0,73,23.0,26.640289037471046,0.2277792970367118
0,11.0,43,7.0,12.413903495677738,0.541048218774014
0,30.0,43,7.0,31.826914710665875,0.22671623065840432
0,11.0,65,15.0,15.115058716392735,0.37455292140405577
0,18.0,54,4.0,19.077997798511245,0.37587054692651123
0,13.0,55,5.0,14.031571544199888,0.49864447723339733
0,12.0,30,20.0,18.10414317221337,0.28538343785592213
0,21.0,33,17.0,24.663839928121494,0.2649341916005127
0,12.0,28,22.0,19.059118552545918,0.2577648835350448
0,13.0,49,1.0,13.665467427058616,0.5228832076788991
0,10.0,43,7.0,11.44344790699027,0.5790496767581794
0,9.0,57,7.0,10.488326844640188,0.6213951258162871
1,6.0,39,11.0,9.529559276272959,0.5372398447113629
0,16.0,38,12.0,18.52241884851976,0.35702599587757544
0,8.0,42,8.0,9.879271228182775,0.6307232983623592
0,21.0,65,15.0,24.10943798598383,0.27692764027077
0,14.0,56,6.0,15.20855022676389,0.45868567606362104
1,6.0,46,4.0,6.815423684555495,0.9489061410934956
0,19.0,37,13.0,21.665756391134835,0.30992371857352585
1,14.0,43,7.0,15.388063555886426,0.4488778813145313
0,8.0,46,4.0,8.793179174792243,0.7659735007631507
0,16.0,47,3.0,16.912791017451852,0.4237225450419403
0,17.0,45,5.0,18.14345612059621,0.39231452383640797
0,22.0,57,7.0,23.543842082378994,0.302978288145022
0,13.0,34,16.0,17.160492417177313,0.34153966032468785
0,13.0,41,9.0,14.85075755643462,0.4494261620364326
0,26.0,46,4.0,27.423530042647684,0.26421562813855315
0,20.0,68,18.0,24.039342753078753,0.26586779578711206
0,20.0,55,5.0,21.25,0.3374097945749799
0,21.0,59,9.0,22.81282534014584,0.308193299690588
0,25.0,71,21.0,29.58690588757128,0.21932861969506806
0,14.0,33,17.0,18.390010875472587,0.31991607427082147
0,24.0,42,8.0,25.73091525772062,0.2770529894750666
0,22.0,60,10.0,23.997083156083782,0.29203194868912696
0,17.0,50,0.0,17.85,0.40447783762626216
0,11.0,47,3.0,11.713453803212783,0.5991380823077989
0,4.0,25,25.0,16.78399535271623,0.11408762238749437
1,4.0,51,1.0,4.25,1.4201477008546248
0,10.0,53,3.0,10.679536506796538,0.6521383456057817
1,24.0,43,7.0,25.607469613376484,0.27964677433052354
0,4.0,50,0.0,4.2,1.4336073198863475
0,7.0,43,7.0,8.644362324659928,0.7201101384716242
0,32.0,45,5.0,33.75681412692851,0.21502864651412087
0,11.0,40,10.0,13.253395791267987,0.48035534705157945
0,27.0,59,9.0,28.947279664935703,0.24655853716809678
0,18.0,31,19.0,22.577256254912818,0.271838152254586
0,28.0,57,7.0,29.749999999999996,0.24205180381778696
0,23.0,69,19.0,27.12461981300383,0.24000919087378397
0,10.0,65,15.0,14.3287298809071,0.380925130447818
0,9.0,55,5.0,9.993247720335965,0.6747302235506376
0,22.0,62,12.0,24.381345327934635,0.2831878014924241
0,25.0,53,3.0,26.322328924318228,0.27559787233217653
1,18.0,73,23.0,24.097977093523845,0.23919503855840518
1,9.0,40,10.0,11.469633821530659,0.5296462355461417
0,15.0,59,9.0,16.80133923233502,0.4050541670933145
0,10.0,28,22.0,17.740913167027227,0.24973250444438694
0,10.0,36,14.0,13.894603268895446,0.40423785554982494
0,14.0,34,16.0,18.006943105369107,0.33324589215754935
0,9.0,65,15.0,13.578107379160027,0.3844644915514975
0,25.0,30,20.0,29.292703869735206,0.22367950828689226
0,14.0,56,6.0,15.20855022676389,0.45868567606362104
0,15.0,43,7.0,16.394053800082517,0.42407042714928733
0,9.0,65,15.0,13.578107379160027,0.3844644915514975
1,11.0,49,1.0,11.568275584545868,0.612092356355344
0,21.0,42,8.0,22.654855991597035,0.31234119842074864
0,23.0,31,19.0,27.12461981300383,0.24000919087378397
0,5.0,56,6.0,6.540068806977493,0.9181261816738259
1,10.0,58,8.0,11.717081547894082,0.5552607966192705
0,20.0,34,16.0,23.434163095788165,0.27941139649080066
0,22.0,49,1.0,23.10914321215739,0.31403211774890216
0,23.0,68,18.0,26.834911961845524,0.2451102032785123
0,8.0,66,16.0,13.368619973654724,0.3560705838299028
0,13.0,21,29.0,23.273267926958606,0.18694075110760816
0,21.0,48,2.0,22.08828875218721,0.3278840633485634
0,22.0,42,8.0,23.678048906107108,0.29967705742481254
0,14.0,65,15.0,17.639515299463305,0.34677853070576053
0,8.0,44,6.0,9.26120942425988,0.7042514439477467
0,12.0,39,11.0,14.487322043773307,0.4388737084624515
0,5.0,61,11.0,8.870456583513613,0.5320024734138117
1,3.0,56,6.0,5.013232490120521,1.0999616478160181
0,10.0,67,17.0,15.243113199081087,0.33759032764216496
0,26.0,44,6.0,27.577164466275356,0.26136221738691673
1,6.0,54,4.0,6.815423684555495,0.9489061410934956
0,21.0,54,4.0,22.20275883758593,0.3246572898667033
0,10.0,31,19.0,16.210259097250727,0.2989701177834974
0,20.0,26,24.0,26.16027522790997,0.22521634946408495
1,8.0,60,10.0,10.621205204683694,0.5539129060969811
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
0,13.0,35,15.0,16.77453427073312,0.3568783542073093
0,14.0,68,18.0,18.78776197422141,0.30686081917077107
0,31.0,21,29.0,37.6141595679074,0.16840610932710798
0,9.0,51,1.0,9.472328119316812,0.7362608907549515
0,8.0,54,4.0,8.793179174792243,0.7659735007631507
0,5.0,49,1.0,5.2900850654786264,1.2079676869865599
0,3.0,37,13.0,9.018037480516478,0.3272370360387149
0,12.0,44,6.0,13.189768762188365,0.5213741842885677
0,6.0,55,5.0,7.088899773589692,0.8965302427131067
0,10.0,54,4.0,10.817116066678771,0.6382251862369708
0,20.0,56,6.0,21.359073013593076,0.33412750668460783
0,27.0,69,19.0,30.92321134681843,0.21664654330856858
0,14.0,35,15.0,17.639515299463305,0.34677853070576053
1,9.0,32,18.0,15.039697470361562,0.3142956852066102
0,21.0,56,6.0,22.392241960107523,0.31941343087727586
0,21.0,43,7.0,22.514550850505547,0.3160918009429641
0,10.0,62,12.0,13.080137613954985,0.45351561115002464
0,13.0,31,19.0,18.407742936058185,0.2978805122246868
0,14.0,44,6.0,15.20855022676389,0.45868567606362104
0,19.0,70,20.0,23.811814294589148,0.25791147165338396
1,6.0,41,9.0,8.59723792854426,0.651159162376933
0,18.0,32,18.0,22.228360263411243,0.280229343638815
1,9.0,34,16.0,14.052135069091813,0.35947975315199954
0,10.0,43,7.0,11.44344790699027,0.5790496767581794
1,3.0,60,10.0,7.223053370978232,0.536463366670397
0,10.0,32,18.0,15.720687007888682,0.31768371181991284
0,6.0,69,19.0,13.864072273325755,0.2523954192191739
1,13.0,48,2.0,13.711765021323842,0.5197369931737656
0,11.0,64,14.0,14.704166076320002,0.39495477964297176
0,23.0,25,25.0,29.108160367841865,0.2088994268390059
0,16.0,66,16.0,19.75854245636555,0.3153100776120756
0,14.0,37,13.0,16.955603793436552,0.37409046709081273
0,24.0,50,0.0,25.2,0.28845921237714006
0,10.0,64,14.0,13.894603268895446,0.40423785554982494
0,8.0,46,4.0,8.793179174792243,0.7659735007631507
0,13.0,35,15.0,16.77453427073312,0.3568783542073093
0,25.0,36,14.0,27.78259347145259,0.24811656952209515
0,15.0,34,16.0,18.873857581321314,0.3244111338463662
0,19.0,33,17.0,22.805810663074443,0.280596899650947
0,22.0,34,16.0,25.3331798240963,0.26286752707765737
0,26.0,34,16.0,29.213866570517503,0.23354382809639931
0,26.0,61,11.0,28.220781349920134,0.2498788557129568
0,13.0,36,14.0,16.40525830336115,0.372468920683269
0,21.0,56,6.0,22.392241960107523,0.31941343087727586
0,25.0,71,21.0,29.58690588757128,0.21932861969506806
0,19.0,62,12.0,21.420609235033442,0.31679577481592847
0,8.0,35,15.0,12.86944054728099,0.3838839963626258
0,28.0,31,19.0,31.8885951399556,0.21126015141229107
0,17.0,44,6.0,18.271083711701394,0.38717981884058367
0,16.0,35,15.0,19.42427604828556,0.325884155321079
0,26.0,60,10.0,28.063143088399777,0.25262306464739315
0,15.0,68,18.0,19.620206420932476,0.30086926405421544
0,18.0,53,3.0,19.000328944520934,0.3787722941698328
0,14.0,42,8.0,15.592626462530292,0.4380367459389602
0,14.0,48,2.0,14.757371039585607,0.48460536525591696
0,11.0,60,10.0,13.253395791267987,0.48035534705157945
0,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,27.0,39,11.0,29.237732470217317,0.24179916535256413
0,4.0,71,21.0,14.281544034172217,0.15995098636097377
0,20.0,32,18.0,24.039342753078753,0.26586779578711206
0,7.0,42,8.0,9.003471552684553,0.6717464204924444
0,5.0,62,12.0,9.40226036652889,0.4734809931229669
1,17.0,52,2.0,17.897276329095444,0.4024840245835908
1,4.0,58,8.0,6.684309986827362,0.7766862454976036
0,25.0,33,17.0,28.48095855128475,0.23635710977218513
0,11.0,26,24.0,19.41037093926852,0.2286064737784988
0,8.0,36,14.0,12.384264209067894,0.41390377024114655
0,7.0,46,4.0,7.796313231265146,0.848710701766978
0,8.0,67,17.0,13.880291783676595,0.3304224511340032
1,4.0,43,7.0,6.192132104533947,0.8891188201608188
0,28.0,42,8.0,29.856322613476696,0.24037140820384412
0,18.0,73,23.0,24.097977093523845,0.23919503855840518
0,13.0,26,24.0,20.728784334832568,0.2355657499255266
0,22.0,58,8.0,23.678048906107108,0.29967705742481254
0,13.0,44,6.0,14.196214284097012,0.48821070949377143
0,9.0,63,13.0,12.676947582127173,0.439019336875392
0,7.0,43,7.0,8.644362324659928,0.7201101384716242
0,12.0,45,5.0,13.012397934277908,0.5341519416725077
0,9.0,45,5.0,9.993247720335965,0.6747302235506376
0,25.0,68,18.0,28.739389346330935,0.23221001418883105
0,6.0,56,6.0,7.409453421137082,0.83798122500839
1,8.0,50,0.0,8.4,0.8218212603970589
0,13.0,71,21.0,19.30401512639275,0.2712737199954445
0,18.0,58,8.0,19.60229578391266,0.35706179954140777
0,24.0,54,4.0,25.33377192602791,0.28552288536522863
0,21.0,59,9.0,22.81282534014584,0.308193299690588
0,19.0,26,24.0,25.325135735075538,0.2284893666710632
0,12.0,71,21.0,18.57639631360184,0.2712176259591417
0,10.0,27,23.0,18.268894328885914,0.235469255366503
0,9.0,52,2.0,9.538998899255622,0.7280729606989256
0,5.0,57,7.0,6.947301634447723,0.8339361238945006
0,10.0,56,6.0,11.200892821556682,0.6011698894359486
0,19.0,65,15.0,22.20506698931575,0.29553177312558315
0,25.0,64,14.0,27.78259347145259,0.24811656952209515
0,11.0,37,13.0,14.311009747743169,0.415932290325356
0,25.0,30,20.0,29.292703869735206,0.22367950828689226
0,11.0,37,13.0,14.311009747743169,0.415932290325356
1,9.0,54,4.0,9.80114789195633,0.6967688685774427
0,17.0,44,6.0,18.271083711701394,0.38717981884058367
0,6.0,43,7.0,7.771261158911081,0.7759378875324093
1,11.0,74,24.0,19.41037093926852,0.2286064737784988
0,16.0,54,4.0,17.0,0.4196933376909174
0,18.0,49,1.0,18.911173945580426,0.38214120816966374
0,14.0,71,21.0,20.060221833269942,0.26985770661795766
0,33.0,42,8.0,35.03801506935003,0.20592078167928088
0,26.0,52,2.0,27.33093485411723,0.2659570648751348
0,3.0,48,2.0,3.4077118422777475,1.647973806608485
0,24.0,34,16.0,27.26169473822198,0.2475728667132947
0,22.0,76,26.0,28.622019495486338,0.2068363416778139
0,21.0,37,13.0,23.613661300188078,0.28832362510707366
0,17.0,35,15.0,20.339247773700976,0.3155146519967378
0,15.0,45,5.0,16.08182203607539,0.4394683699579318
0,30.0,42,8.0,31.92632142919068,0.2253358433754072
0,15.0,34,16.0,18.873857581321314,0.3244111338463662
0,29.0,60,10.0,31.136032181381108,0.22904747767244932
0,17.0,54,4.0,18.038361899019545,0.3966126372830685
0,26.0,43,7.0,27.6765695128569,0.2595395791252513
0,10.0,45,5.0,10.991473968490304,0.6210728310993445
0,22.0,68,18.0,25.894014752448104,0.25186453602476694
0,32.0,34,16.0,35.17271669916897,0.1983438712672261
0,13.0,32,18.0,17.97811169172113,0.3119750682558491
1,14.0,48,2.0,14.757371039585607,0.48460536525591696
0,8.0,53,3.0,8.623369411082885,0.7896535819599936
0,31.0,50,0.0,32.55,0.2239441566207394
0,10.0,33,17.0,15.243113199081087,0.33759032764216496
0,10.0,39,11.0,12.703247616259395,0.47905113154716705
0,3.0,38,12.0,8.412044935685971,0.38217689414903444
0,15.0,44,6.0,16.225674100018157,0.4322830591810525
0,7.0,34,16.0,12.735089320456296,0.34697519319792164
0,21.0,56,6.0,22.392241960107523,0.31941343087727586
0,10.0,56,6.0,11.200892821556682,0.6011698894359486
0,18.0,48,2.0,18.944656238633623,0.38087120766850147
1,5.0,59,9.0,7.860343503944341,0.6711834202118175
0,10.0,51,1.0,10.520099809412457,0.6686847657975241
0,15.0,36,14.0,18.189901044260797,0.3483365427834284
0,10.0,39,11.0,12.703247616259395,0.47905113154716705
0,10.0,59,9.0,12.019671376539376,0.5303396409372801
0,24.0,57,7.0,25.607469613376484,0.27964677433052354
0,11.0,53,3.0,11.713453803212783,0.5991380823077989
0,16.0,49,1.0,16.812569702457743,0.428417211508841
0,9.0,54,4.0,9.80114789195633,0.6967688685774427
1,11.0,49,1.0,11.568275584545868,0.612092356355344
0,21.0,37,13.0,23.613661300188078,0.28832362510707366
1,22.0,65,15.0,25.07334241779504,0.2682012800212975
0,25.0,26,24.0,30.535593984725434,0.20611073933091856
0,31.0,29,21.0,35.29624625934038,0.19097428123597368
0,23.0,68,18.0,26.834911961845524,0.2451102032785123
0,4.0,64,14.0,10.022474744293447,0.3394858385348591
0,31.0,50,0.0,32.55,0.2239441566207394
0,28.0,67,17.0,31.408000573102388,0.21766091598521622
0,8.0,26,24.0,17.71778767228008,0.20181695919910278
0,29.0,57,7.0,30.788065869748948,0.2341398698685023
1,16.0,63,13.0,18.80538486710655,0.3468224014068655
0,24.0,49,1.0,25.208381542653626,0.2882739729481942
0,13.0,41,9.0,14.85075755643462,0.4494261620364326
0,30.0,44,6.0,31.74051039287176,0.22792608052496452
0,23.0,45,5.0,24.367704036285403,0.29565803943299857
0,4.0,31,19.0,13.044634912484135,0.19365511520232903
0,12.0,67,17.0,16.758952831248138,0.33206626567067177
0,27.0,56,6.0,28.616996697766872,0.25213698550662195
0,11.0,41,9.0,12.947007376224052,0.5014474542557615
0,9.0,28,22.0,17.14037630858786,0.2418706622612818
0,28.0,68,18.0,31.642534664593477,0.2145024256206434
0,24.0,46,4.0,25.33377192602791,0.28552288536522863
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
0,12.0,67,17.0,16.758952831248138,0.33206626567067177
0,14.0,34,16.0,18.006943105369107,0.33324589215754935
0,12.0,38,12.0,14.818906842274163,0.42059329168604304
0,10.0,44,6.0,11.200892821556682,0.6011698894359486
0,23.0,54,4.0,24.28955536851179,0.297495169973793
0,10.0,30,20.0,16.710774967068403,0.2814322230841747
1,9.0,63,13.0,12.676947582127173,0.439019336875392
0,26.0,67,17.0,29.4515279739439,0.22986488972463084
0,26.0,42,8.0,27.790825824361537,0.2574671749562088
0,31.0,33,17.0,34.37448181427612,0.20119870150892155
0,25.0,41,9.0,26.893958429357326,0.2643417647555585
0,25.0,29,21.0,29.58690588757128,0.21932861969506806
0,30.0,44,6.0,31.74051039287176,0.22792608052496452
0,32.0,37,13.0,34.646247993108865,0.20431901793175855
0,13.0,26,24.0,20.728784334832568,0.2355657499255266
0,25.0,59,9.0,26.893958429357326,0.2643417647555585
0,26.0,33,17.0,29.4515279739439,0.22986488972463084
0,23.0,33,17.0,26.557955493599277,0.25013488256510324
0,12.0,69,19.0,17.64319982316133,0.30025973949935153
0,21.0,69,19.0,25.27300931824305,0.25260026044017875
0,23.0,68,18.0,26.834911961845524,0.2451102032785123
1,9.0,54,4.0,9.80114789195633,0.6967688685774427
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
0,19.0,31,19.0,23.46326916693409,0.2654619792086078
0,23.0,56,6.0,24.462880043036634,0.29344235678198977
0,30.0,59,9.0,32.03860952038961,0.22379124762309097
0,18.0,29,21.0,23.313783476733242,0.2552731975395584
0,23.0,52,2.0,24.18496433737292,0.2999794084650179
0,15.0,52,2.0,15.803559725580817,0.45382332870968084
0,8.0,50,0.0,8.4,0.8218212603970589
1,13.0,54,4.0,13.895412912180769,0.5074894297819179
0,33.0,49,1.0,34.656096144834315,0.2104022707533883
0,12.0,63,13.0,15.17110740849197,0.40228502943306477
0,12.0,36,14.0,15.542522317822161,0.3841365349484985
0,25.0,33,17.0,28.48095855128475,0.23635710977218513
0,11.0,27,23.0,18.891929493834134,0.24132760305939444
0,25.0,57,7.0,26.64141512757909,0.26923167489538213
0,11.0,50,0.0,11.55,0.6137460607827115
0,10.0,64,14.0,13.894603268895446,0.40423785554982494
0,4.0,28,22.0,14.904026301640775,0.14623623640329433
0,26.0,50,0.0,27.3,0.26654253461972943
0,25.0,70,20.0,29.292703869735206,0.22367950828689226
0,9.0,64,14.0,13.119165369793917,0.41101006673332774
0,20.0,60,10.0,21.982947936980608,0.3161889834941675
0,8.0,32,18.0,14.403124660989365,0.3068516613729326
1,6.0,51,1.0,6.333442981506978,1.045705620550453
0,18.0,68,18.0,22.228360263411243,0.280229343638815
0,21.0,47,3.0,22.136056559378414,0.3265320893929211
0,18.0,38,12.0,20.446271053666482,0.32943325020506264
1,17.0,53,3.0,17.956196701974505,0.4000177485012383
0,22.0,49,1.0,23.10914321215739,0.31403211774890216
1,3.0,44,6.0,5.013232490120521,1.0999616478160181
0,21.0,71,21.0,25.933086973979787,0.2401517639532775
1,11.0,36,14.0,14.704166076320002,0.39495477964297176
0,24.0,57,7.0,25.607469613376484,0.27964677433052354
0,15.0,42,8.0,16.586214155134982,0.4149516525809303
0,2.0,28,22.0,14.453373308677806,0.0784659529811174
0,11.0,30,20.0,17.38972397710786,0.28459853384550277
0,19.0,65,15.0,22.20506698931575,0.29553177312558315
0,26.0,65,15.0,28.988834057271088,0.2371066626243148
0,12.0,55,5.0,13.012397934277908,0.5341519416725077
0,3.0,60,10.0,7.223053370978232,0.536463366670397
0,7.0,58,8.0,9.003471552684553,0.6717464204924444
0,10.0,44,6.0,11.200892821556682,0.6011698894359486
0,4.0,39,11.0,8.292315719990405,0.5068860882826424
0,3.0,29,21.0,14.00874726733265,0.12544164251742995
0,10.0,35,15.0,14.3287298809071,0.380925130447818
1,8.0,44,6.0,9.26120942425988,0.7042514439477467
1,8.0,43,7.0,9.553140844769327,0.6684012104010006
1,9.0,32,18.0,15.039697470361562,0.3142956852066102
0,6.0,35,15.0,11.608294448367513,0.3631497317011639
0,27.0,51,1.0,28.357450520101416,0.25664950874309495
0,24.0,52,2.0,25.233509466580347,0.28771963983932014
0,11.0,38,12.0,13.93709080116794,0.43731158474742216
1,6.0,52,2.0,6.432728814430155,1.025372627090774
0,22.0,27,23.0,27.51567734946752,0.22356025782715727
0,12.0,51,1.0,12.616754733290174,0.5640811317617371
0,8.0,41,9.0,10.23633235099369,0.5922585431147527
0,18.0,62,12.0,20.446271053666482,0.32943325020506264
0,11.0,24,26.0,20.469794820661978,0.2054957580229888
0,16.0,49,1.0,16.812569702457743,0.428417211508841
0,17.0,55,5.0,18.14345612059621,0.39231452383640797
0,5.0,41,9.0,7.860343503944341,0.6711834202118175
0,13.0,35,15.0,16.77453427073312,0.3568783542073093
0,28.0,38,12.0,30.41710045352778,0.23178243711250054
0,27.0,38,12.0,29.40344367586899,0.23914323833670167
0,13.0,38,12.0,15.721402609182173,0.40392351097823914
0,20.0,48,2.0,21.040199618824914,0.34385123486521907
0,21.0,30,20.0,25.596923643281826,0.24637756751258405
0,29.0,32,18.0,32.62043071450774,0.20904015627460718
0,26.0,60,10.0,28.063143088399777,0.25262306464739315
1,11.0,32,18.0,16.440574807469478,0.3179400488056638
0,11.0,58,8.0,12.66658991204815,0.5218037806113346
0,11.0,30,20.0,17.38972397710786,0.28459853384550277
0,29.0,68,18.0,32.62043071450774,0.20904015627460718
0,25.0,45,5.0,26.45042532739313,0.27301649735057554
0,16.0,52,2.0,16.85022255045909,0.426645316659641
0,14.0,57,7.0,15.388063555886426,0.4488778813145313
0,8.0,32,18.0,14.403124660989365,0.3068516613729326
0,25.0,57,7.0,26.64141512757909,0.26923167489538213
0,26.0,68,18.0,29.70151511286924,0.2260854287772388
0,5.0,85,35.0,23.347912112221085,0.07214815699725079
1,24.0,68,18.0,27.783628272779637,0.2385540980304433
0,20.0,63,13.0,22.636309328156834,0.2988273475066449
0,5.0,54,4.0,5.858540773947041,1.07215014489556
1,7.0,62,12.0,10.71739240673775,0.4875473980128381
0,4.0,44,6.0,5.73149195236284,1.0066170399962953
0,17.0,24,26.0,24.58114114519503,0.2176443992827421
